,SMILES_x,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,f_max_inhibition_reading,f_min_inhibition_reading,f_hill_slope,f_R2,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,acrylamide,chloroacetamide,series,Molecule Name,SMILES_y,Batch Created Date,Batch Updated Date,Date,stereochem comments
416,CC(=O)Nc1cccc(N2CCCC2=O)c1,MAK-UNK-6435e6c2-4,MAK-UNK-6435e6c2-4,11.38,22.66,,,,,,,,,,,,,FALSE,FALSE,,CVD-0002228,CC(=O)Nc1cccc(c1)N1CCCC1=O,4/23/2020,5/12/2020,,
447,O=C(NC[C@]1(COc2ccc(C(F)(F)F)cn2)C[C@H](O)[C@H](O)C1)Nc1cccnc1,FAR-UNI-736b943a-6,FAR-UNI-736b943a-6,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0001160,O[C@H]1C[C@](CNC(=O)Nc2cccnc2)(COc2ccc(cn2)C(F)(F)F)C[C@H]1O,4/23/2020,6/2/2020,,
450,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,LON-WEI-b8d98729-3,LON-WEI-b8d98729-3,0,,,,,,,,,,,1,0.97,,FALSE,FALSE,,CVD-0001864,O=C(\C=C\C=C\c1ccc2OCOc2c1)N1CCCCC1,4/23/2020,5/19/2020,,
451,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,LON-WEI-b8d98729-3,LON-WEI-b8d98729-3,0,,,,,,,,,,,1,0.97,,FALSE,FALSE,,CVD-0001864,O=C(\C=C\C=C\c1ccc2OCOc2c1)N1CCCCC1,4/23/2020,5/21/2020,,imperfect match for LON-WEI-b8d98729-3
99,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,91.82216412,100,3.358824326,63.32975,83.42767,2.958399096,5.528943239,95.63367,36.22951,0.636587271,0.851552516,0.98,0.55,99,TRUE,FALSE,Ugi,CVD-0004255,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
84,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1ccc(F)cc1)c1cccnc1,LON-WEI-adc59df6-23,LON-WEI-adc59df6-23,79.30389848,100,10.50653617,51.16466,76.37749,23.33477504,4.631996382,82.39912,-5.204918,1.334954025,0.982983724,0.98,0.66,99,TRUE,FALSE,Ugi,CVD-0004229,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCc1ccc(F)cc1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
78,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCCSC)c1cccnc1,LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,69.97160744,100,13.68892672,50.25283,75.64303,25.46807503,4.594003879,82.96028,-3.6065575,1.306508881,0.985998385,1,1,99,TRUE,FALSE,Ugi,CVD-0004210,CSCCCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
73,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC)c1cccnc1,LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,57.35674361,100,16.97870201,42.0882,69.70667,35.70855299,4.447227748,79.2087,-6.2578815,1.429086526,0.980569286,1.01,0.99,99,TRUE,FALSE,Ugi,CVD-0004236,CNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
80,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCSC)c1cccnc1,LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,55.96686969,63.86398384,65.42702307,38.45697,68.91759,20.16194516,4.695467571,83.976095,7.173773,0.953100868,0.962337154,1,0.99,99,TRUE,FALSE,Ugi,CVD-0004222,CSCCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
94,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1ccccc1)c1cccnc1,LON-WEI-adc59df6-40,LON-WEI-adc59df6-40,69.13183976,100,14.31483786,42.31294,66.59282,33.32406617,4.477242012,78.389025,-6.901009,1.391985689,0.979685665,0.99,0.89,99,TRUE,FALSE,Ugi,CVD-0004248,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCc1ccccc1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
96,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc2c(c1)OCO2)c1cccnc1,LON-WEI-adc59df6-43,LON-WEI-adc59df6-43,,114.7048575,,41.05763,60.383215,36.06806764,4.442877125,73.22824,0.96991055,1.224517837,0.981502236,,,72.52694941,TRUE,FALSE,3-aminopyridine-like,CVD-0004251,CC(C)(C)c1ccc(cc1)N(C(C(=O)Nc1ccc2OCOc2c1)c1cccnc1)C(=O)C=C,5/4/2020,5/26/2020,,
67,CN(C(=O)Cn1nnc2ccccc21)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,AAR-POS-8a4e0f60-7,AAR-POS-8a4e0f60-7,,,,30.19718,59.367865,37.83236852,4.422136469,75.812115,-3.517803,1.23371995,0.971597203,,,,FALSE,FALSE,3-aminopyridine-like,CVD-0004090,CN(C(=O)Cn1nnc2ccccc12)c1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,5/4/2020,6/2/2020,,
87,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1cccnc1)c1cccnc1,LON-WEI-adc59df6-28,LON-WEI-adc59df6-28,18.17104858,61.30183821,,41.22132,59.26645,49.86157555,4.302234003,68.026485,-7.462169,1.315155619,0.969074037,1,0.96,99,TRUE,FALSE,Ugi,CVD-0004234,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCc1cccnc1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
85,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCOC)c1cccnc1,LON-WEI-adc59df6-26,LON-WEI-adc59df6-26,25.74803481,70.27896968,,35.6573,52.70793,55.77798934,4.253537145,66.91677,-4.2528375,1.383341589,0.982526843,1,1,99,TRUE,FALSE,Ugi,CVD-0004232,COCCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
88,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC)c1cccnc1,LON-WEI-adc59df6-30,LON-WEI-adc59df6-30,52.5643268,100,19.39107941,56.96627,50.15858,45.49000718,4.342083995,73.38903,-7.585122,1.400296494,0.970729695,0.99,1,99,TRUE,FALSE,Ugi,CVD-0004237,CCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
72,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCC(=O)OCC)c1cccnc1,LON-WEI-adc59df6-2,LON-WEI-adc59df6-2,12.31999613,43.68337939,,27.80088,46.30419,,,,,,,0.99,0.97,,TRUE,FALSE,Ugi,CVD-0004225,CCOC(=O)CCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
81,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccccc1OC)c1cccnc1,LON-WEI-adc59df6-18,LON-WEI-adc59df6-18,0,25.42037352,,26.26619,44.23436,,,,,,,0.97,0.95,,TRUE,FALSE,3-aminopyridine-like,CVD-0004223,COc1ccccc1NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
90,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC1CCCO1)c1cccnc1,LON-WEI-adc59df6-32,LON-WEI-adc59df6-32,0,25.62901187,,70.84584,44.10689,90.50045157,4.043349254,51.27049,-6.8284995,1.404240273,0.933972097,1,0.99,99,TRUE,FALSE,Ugi,CVD-0004239,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCC1CCCO1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
249,N#CC(C(=O)Nc1ccccc1)C(=O)c1cccc(Cl)c1,JOH-UNI-c7afdb96-4,JOH-UNI-c7afdb96-4,0,0,,24.08938,43.98549,,,,,,,0.98,0.98,,FALSE,FALSE,,CVD-0004185,Clc1cccc(c1)C(=O)C(C#N)C(=O)Nc1ccccc1,5/4/2020,5/13/2020,,
98,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1,LON-WEI-adc59df6-45,LON-WEI-adc59df6-45,5.029356319,45.87330744,,48.914,41.62734,6.474407771,5.188799951,78.08638,34.8802,0.358173468,0.474014039,0.98,0.84,,TRUE,FALSE,3-aminopyridine-like,CVD-0004253,COc1ccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(C)(C)C)c2cccnc2)c(OC)c1,5/4/2020,5/13/2020,,
82,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC1CCOC1)c1cccnc1,LON-WEI-adc59df6-19,LON-WEI-adc59df6-19,1.104291761,29.43289967,,25.70754,41.25708,,,,,,,1,0.99,,TRUE,FALSE,Ugi,CVD-0004224,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCC1CCOC1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
95,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(F)cc1)c1cccnc1,LON-WEI-adc59df6-41,LON-WEI-adc59df6-41,8.549901694,31.9136629,,16.96499,35.96716,,,,,,,0.98,0.86,,TRUE,FALSE,3-aminopyridine-like,CVD-0004249,CC(C)(C)c1ccc(cc1)N(C(C(=O)Nc1ccc(F)cc1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
97,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CC1)c1cccnc1,LON-WEI-adc59df6-44,LON-WEI-adc59df6-44,8.669871959,33.30402846,,25.40574,32.95042,,,,,,,1.01,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004252,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CC1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
89,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)CC)c1cccnc1,LON-WEI-adc59df6-31,LON-WEI-adc59df6-31,3.706906931,23.88494076,,16.77235,32.50125,,,,,,,1,1,,TRUE,FALSE,Ugi,CVD-0004238,CCC(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
250,N#CC(C(=O)Nc1cccc(Cl)c1)C(=O)c1cccs1,JOH-UNI-c7afdb96-5,JOH-UNI-c7afdb96-5,0,0,,,31.82088,,,,,,,1,1,,FALSE,FALSE,,CVD-0004186,Clc1cccc(NC(=O)C(C#N)C(=O)c2cccs2)c1,5/4/2020,5/12/2020,,
76,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCCC(=O)OCC)c1cccnc1,LON-WEI-adc59df6-7,LON-WEI-adc59df6-7,0,14.60897236,,6.157995,30.89273,,,,,,,0.99,0.96,,TRUE,FALSE,Ugi,CVD-0004280,CCOC(=O)CCCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
108,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(OC)c1C,LON-WEI-adc59df6-59,LON-WEI-adc59df6-59,8.100110451,38.97738958,,8.601287,28.62562,,,,,,,0.99,0.95,,TRUE,FALSE,Ugi,CVD-0004268,COc1cncc(C(N(C(=O)C=C)c2ccc(cc2)C(C)(C)C)C(=O)NC(C)(C)C)c1C,5/4/2020,5/13/2020,,
126,C=CC(=O)N(c1ccc2c(c1)C=CCCC2)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-102,LON-WEI-adc59df6-102,,0,,12.445305,25.910955,,,,,,,,,,TRUE,FALSE,Ugi,CVD-0004213,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc2CCCC=Cc2c1)c1cccnc1,5/4/2020,5/26/2020,,
247,N#C/C(C(=O)Nc1ccc(F)cc1)=C(/O)c1ccc(Cl)cc1,JOH-UNI-c7afdb96-2,JOH-UNI-c7afdb96-2,,128.8274814,,,22.17159,,,,,,,,,,FALSE,FALSE,,CVD-0004183,O\C(=C(\C#N)C(=O)Nc1ccc(F)cc1)c1ccc(Cl)cc1,5/4/2020,5/12/2020,,
75,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)N[C@H]1CC[C@@H](C(=O)OC)C1)c1cccnc1,LON-WEI-adc59df6-6,LON-WEI-adc59df6-6,0,6.959133875,,7.310613,22.16119,,,,,,,1,0.98,,TRUE,FALSE,3-aminopyridine-like,CVD-0004269,COC(=O)[C@@H]1CC[C@@H](C1)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
255,CCCSCC(=O)C(C#N)C(=O)Nc1ccc(F)cc1F,JOH-UNI-c7afdb96-10,JOH-UNI-c7afdb96-10,3.058156602,3.544310431,,,21.7555,,,,,,,1.01,1.01,,FALSE,FALSE,,CVD-0004174,CCCSCC(=O)C(C#N)C(=O)Nc1ccc(F)cc1F,5/4/2020,5/12/2020,,
257,CC(C)(C)CC(=O)C(C#N)C(=O)Nc1ccccc1,JOH-UNI-c7afdb96-12,JOH-UNI-c7afdb96-12,2.522442896,0,,,21.57717,,,,,,,1,1,,FALSE,FALSE,,CVD-0004176,CC(C)(C)CC(=O)C(C#N)C(=O)Nc1ccccc1,5/4/2020,5/12/2020,,
256,Cc1ccc(NC(=O)C(C#N)C(=O)CC(C)C)cc1,JOH-UNI-c7afdb96-11,JOH-UNI-c7afdb96-11,3.10633281,0,,,21.51773,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0004175,CC(C)CC(=O)C(C#N)C(=O)Nc1ccc(C)cc1,5/4/2020,5/12/2020,,
227,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,AAR-POS-dddeddbf-1,AAR-POS-dddeddbf-1,,0,,,21.22053,,,,,,,,,,FALSE,FALSE,,CVD-0004093,Cc1ccc2nc(sc2c1S(O)(=O)=O)-c1ccc(N)cc1,5/4/2020,5/12/2020,,
102,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1,LON-WEI-adc59df6-53,LON-WEI-adc59df6-53,0,13.48806244,,34.58495,19.56934,65.58400935,4.183202037,57.418035,-3.603407,0.971237011,0.581233013,0.99,0.86,99,TRUE,FALSE,Ugi,CVD-0004262,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cncc(Cl)c1,5/4/2020,5/13/2020,,
86,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCCOC)c1cccnc1,LON-WEI-adc59df6-27,LON-WEI-adc59df6-27,12.24784989,39.53645896,,3.348691,19.37814,,,,,,,0.99,0.98,,TRUE,FALSE,Ugi,CVD-0004233,COCCCNC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
74,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc2c(c1)OCCO2)c1cccnc1,LON-WEI-adc59df6-4,LON-WEI-adc59df6-4,7.675063768,30.76544433,,2.828568,18.07008,,,,,,,0.98,0.75,,TRUE,FALSE,3-aminopyridine-like,CVD-0004247,CC(C)(C)c1ccc(cc1)N(C(C(=O)Nc1ccc2OCCOc2c1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
77,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CCCCC1)c1cccnc1,LON-WEI-adc59df6-8,LON-WEI-adc59df6-8,0,18.56324597,,13.34339,17.80907,,,,,,,0.99,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004291,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCCC1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
66,COc1cc(OC)cc(Oc2ccc(CNC(=O)Cn3nnc4ccccc43)cc2)c1,AAR-POS-8a4e0f60-6,AAR-POS-8a4e0f60-6,,0,,4.580565,17.34965,,,,,,,,,,FALSE,FALSE,,CVD-0004089,COc1cc(OC)cc(Oc2ccc(CNC(=O)Cn3nnc4ccccc34)cc2)c1,5/4/2020,5/26/2020,,
63,CCN(Cc1cccc(-c2ccncc2)c1)C(=O)Cn1nnc2ccccc21,AAR-POS-8a4e0f60-1,AAR-POS-8a4e0f60-1,,0,,3.37060445,15.5720445,,,,,,,,,,FALSE,FALSE,,CVD-0004082,CCN(Cc1cccc(c1)-c1ccncc1)C(=O)Cn1nnc2ccccc12,5/4/2020,5/26/2020,,
116,C=CC(=O)N(c1ccc(CCC#N)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-78,LON-WEI-adc59df6-78,0,,,1.817219,14.20962,,,,,,,0.99,0.99,,TRUE,FALSE,Ugi,CVD-0004289,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(CCC#N)cc1)c1cccnc1,5/4/2020,5/21/2020,,
119,C=CC(=O)N(C1COC2(CCC2)C1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-89,LON-WEI-adc59df6-89,0,,,12.58568,13.44785,,,,,,,0.97,0.96,,TRUE,FALSE,Ugi,CVD-0004301,CC(C)(C)NC(=O)C(N(C1COC2(CCC2)C1)C(=O)C=C)c1cccnc1,5/4/2020,5/21/2020,,
92,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)nc1)c1cccnc1,LON-WEI-adc59df6-37,LON-WEI-adc59df6-37,0,0,,1.075562,13.39929,,,,,,,1,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004244,COc1ccc(NC(=O)C(N(C(=O)C=C)c2ccc(cc2)C(C)(C)C)c2cccnc2)cn1,5/4/2020,5/13/2020,,
79,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CCC1)c1cccnc1,LON-WEI-adc59df6-14,LON-WEI-adc59df6-14,0,51.9434354,,6.161206,11.98804,,,,,,,1,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004219,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCC1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
114,C=CC(=O)N(c1ccc2cc[nH]c2c1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-68,LON-WEI-adc59df6-68,0,,,5.377811,10.52216,,,,,,,0.84,0.93,,TRUE,FALSE,Ugi,CVD-0004278,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc2cc[nH]c2c1)c1cccnc1,5/4/2020,5/21/2020,,
68,CN(Cc1ccc(OCc2cccs2)cc1)C(=O)Cn1nnc2ccccc21,AAR-POS-8a4e0f60-8,AAR-POS-8a4e0f60-8,0,,,2.491452,10.18225,,,,,,,0.56,-0.05,,FALSE,FALSE,,CVD-0004091,CN(Cc1ccc(OCc2cccs2)cc1)C(=O)Cn1nnc2ccccc12,5/4/2020,5/21/2020,,
228,Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,AAR-POS-dddeddbf-2,AAR-POS-dddeddbf-2,,34.76046977,,,9.609669,,,,,,,,,,FALSE,FALSE,,CVD-0004094,Cc1cc(c(Cl)cc1Cl)S(=O)(=O)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,5/4/2020,5/12/2020,,
113,C=CC(=O)N(C1CCCC(C(C)C)CC1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-67,LON-WEI-adc59df6-67,0,,,-1.075562,8.239882,,,,,,,0.99,0.95,,TRUE,FALSE,Ugi,CVD-0004277,CC(C)C1CCCC(CC1)N(C(C(=O)NC(C)(C)C)c1cccnc1)C(=O)C=C,5/4/2020,5/21/2020,,
104,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Br)c1C,LON-WEI-adc59df6-55,LON-WEI-adc59df6-55,12.8850623,35.27246678,,-4.324723,7.839269,,,,,,,0.98,0.92,,TRUE,FALSE,Ugi,CVD-0004264,Cc1c(Br)cncc1C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)C(=O)NC(C)(C)C,5/4/2020,5/13/2020,,
122,C=CC(=O)N(C1CCC2(CCCC2)CC1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-94,LON-WEI-adc59df6-94,0,,,-5.599345,6.93789,,,,,,,1,0.97,,TRUE,FALSE,Ugi,CVD-0004307,CC(C)(C)NC(=O)C(N(C1CCC2(CCCC2)CC1)C(=O)C=C)c1cccnc1,5/4/2020,5/21/2020,,
120,C=CC(=O)N(C1CCC2(CCCC2)C1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-92,LON-WEI-adc59df6-92,0,,,5.217279,6.34911,,,,,,,0.98,0.99,,TRUE,FALSE,Ugi,CVD-0004305,CC(C)(C)NC(=O)C(N(C1CCC2(CCCC2)C1)C(=O)C=C)c1cccnc1,5/4/2020,5/21/2020,,
253,Cc1cccc(NC(=O)C(C#N)C(=O)C2CC2)c1,JOH-UNI-c7afdb96-8,JOH-UNI-c7afdb96-8,0.422178262,0.517452255,,,5.884684,,,,,,,0.99,0.99,,FALSE,FALSE,,CVD-0004189,Cc1cccc(NC(=O)C(C#N)C(=O)C2CC2)c1,5/4/2020,5/12/2020,,
117,C=CC(=O)N(c1ccc(C2CCOC2)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-83,LON-WEI-adc59df6-83,0,,,-11.86971,4.282311,,,,,,,1.01,1.01,,TRUE,FALSE,Ugi,CVD-0004295,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C1CCOC1)c1cccnc1,5/4/2020,5/21/2020,,
71,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CC(C(=O)OC)C1)c1cccnc1,LON-WEI-adc59df6-1,LON-WEI-adc59df6-1,0,0,,5.695664,4.242857,,,,,,,0.99,0.98,,TRUE,FALSE,3-aminopyridine-like,CVD-0004209,COC(=O)C1CC(C1)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
127,C#Cc1cccc(N(C(=O)C=C)C(C(=O)NC(C)(C)C)c2cccnc2)c1,LON-WEI-adc59df6-103,LON-WEI-adc59df6-103,0,,,-3.839918,3.696566,,,,,,,1,1.01,,TRUE,FALSE,Ugi,CVD-0004214,CC(C)(C)NC(=O)C(N(C(=O)C=C)c1cccc(c1)C#C)c1cccnc1,5/4/2020,5/21/2020,,
231,C[C@@H]1CS/C(=N\NC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C,AAR-POS-dddeddbf-5,AAR-POS-dddeddbf-5,,21.03560533,,,2.635229,,,,,,,,,,FALSE,FALSE,,CVD-0004097,C[C@@H]1CS\C(=N/NC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C,5/4/2020,5/21/2020,,
106,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(OCC)c1,LON-WEI-adc59df6-57,LON-WEI-adc59df6-57,-0.815770299,14.95570709,,-1.871799,2.585775,,,,,,,0.99,0.89,,TRUE,FALSE,Ugi,CVD-0004266,CCOc1cncc(c1)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)C(=O)NC(C)(C)C,5/4/2020,5/13/2020,,
105,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cccnc1C,LON-WEI-adc59df6-56,LON-WEI-adc59df6-56,0,0,,-1.335624,2.239791,,,,,,,0.99,0.99,,TRUE,FALSE,Ugi,CVD-0004265,Cc1ncccc1C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)C(=O)NC(C)(C)C,5/4/2020,5/13/2020,,
252,Cc1cccc(NC(=O)C(C#N)C(=O)C2CCC2)c1,JOH-UNI-c7afdb96-7,JOH-UNI-c7afdb96-7,0.951138169,0,,,1.604914,,,,,,,0.99,0.99,,FALSE,FALSE,,CVD-0004188,Cc1cccc(NC(=O)C(C#N)C(=O)C2CCC2)c1,5/4/2020,5/12/2020,,
121,C=CC(=O)N(C1CC(C)OC1=O)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-93,LON-WEI-adc59df6-93,,0,,-2.18225,1.3401265,,,,,,,,,,TRUE,FALSE,Ugi,CVD-0004306,CC1CC(N(C(C(=O)NC(C)(C)C)c2cccnc2)C(=O)C=C)C(=O)O1,5/4/2020,5/26/2020,,
65,CCOCC(=O)NCc1ccc(CNC(=O)Cn2nnc3ccccc32)cc1,AAR-POS-8a4e0f60-4,AAR-POS-8a4e0f60-4,,,,1.8210981,1.313917,,,,,,,,,,FALSE,FALSE,,CVD-0004087,CCOCC(=O)NCc1ccc(CNC(=O)Cn2nnc3ccccc23)cc1,5/4/2020,6/2/2020,,
93,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CCOCC1)c1cccnc1,LON-WEI-adc59df6-39,LON-WEI-adc59df6-39,0.840954785,31.08869108,,9.005827,0.6676884,,,,,,,0.99,1,,TRUE,FALSE,3-aminopyridine-like,CVD-0004246,CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCOCC1)c1cccnc1)C(=O)C=C,5/4/2020,5/13/2020,,
83,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)C)c1cccnc1,LON-WEI-adc59df6-21,LON-WEI-adc59df6-21,0,0,,-1.730531,0.4157878,,,,,,,1,1,,TRUE,FALSE,Ugi,CVD-0004227,CC(C)NC(=O)C(N(C(=O)C=C)c1ccc(cc1)C(C)(C)C)c1cccnc1,5/4/2020,5/13/2020,,
258,Cc1cccc(NC(=O)C(C#N)C(=O)CC(C)C)c1,JOH-UNI-c7afdb96-13,JOH-UNI-c7afdb96-13,0,0,,,-0.2575788,,,,,,,1,1,,FALSE,FALSE,,CVD-0004177,CC(C)CC(=O)C(C#N)C(=O)Nc1cccc(C)c1,5/4/2020,5/12/2020,,
115,C=CC(=O)N(C(CO)CC#CC)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-adc59df6-72,LON-WEI-adc59df6-72,,0,,-4.06201,-4.3028025,,,,,,,,,,TRUE,FALSE,Ugi,CVD-0004283,CC#CCC(CO)N(C(C(=O)NC(C)(C)C)c1cccnc1)C(=O)C=C,5/4/2020,5/26/2020,,
